	model	pairid	expected	unexpected	diff	acc
0	bert-base-uncased	1	13.402765482664108	13.91605657339096	-0.5132910907268524	True
1	bert-base-uncased	2	13.402765482664108	14.530877947807312	-1.1281124651432037	True
2	bert-base-uncased	3	13.269149206578732	14.239738784730434	-0.9705895781517029	True
3	bert-base-uncased	4	13.269149206578732	14.814087323844433	-1.5449381172657013	True
4	bert-base-uncased	5	11.602293739716213	12.873484887182713	-1.2711911474664994	True
5	bert-base-uncased	6	11.602293739716213	13.07928774257501	-1.4769940028587971	True
6	bert-base-uncased	7	12.161741733551025	13.057070568203926	-0.8953288346529007	True
7	bert-base-uncased	8	12.161741733551025	13.438918873667717	-1.2771771401166916	True
8	bert-base-uncased	9	11.824137076735497	12.69284723699093	-0.8687101602554339	True
9	bert-base-uncased	10	11.824137076735497	13.212847366929054	-1.3887102901935577	True
10	bert-base-uncased	11	12.058247372508049	13.088090673089027	-1.0298433005809784	True
11	bert-base-uncased	12	12.058247372508049	13.368311300873756	-1.3100639283657074	True
12	bert-base-uncased	13	12.213372491300106	12.38806714862585	-0.17469465732574463	True
13	bert-base-uncased	14	12.213372491300106	12.686914891004562	-0.47354239970445633	True
14	bert-base-uncased	15	10.360961824655533	10.920586220920086	-0.5596243962645531	True
15	bert-base-uncased	16	10.360961824655533	11.276108026504517	-0.9151462018489838	True
16	bert-base-uncased	17	10.837178260087967	11.757319331169128	-0.9201410710811615	True
17	bert-base-uncased	18	10.837178260087967	11.909642323851587	-1.0724640637636202	True
18	bert-base-uncased	19	8.983767062425613	9.281076940397423	-0.2973098779718093	True
19	bert-base-uncased	20	8.983767062425613	9.745900094509125	-0.7621330320835114	True
20	bert-base-uncased	21	10.511714860796928	11.171296030282974	-0.6595811694860458	True
21	bert-base-uncased	22	10.511714860796928	11.413827531039715	-0.9021126702427864	True
22	bert-base-uncased	23	9.550104960799217	11.000912308692932	-1.450807347893715	True
23	bert-base-uncased	24	9.550104960799217	11.001275636255741	-1.451170675456524	True
24	bert-base-uncased	25	10.446338400244713	11.36797820776701	-0.9216398075222969	True
25	bert-base-uncased	26	10.446338400244713	11.63695391267538	-1.1906155124306679	True
26	bert-base-uncased	27	10.380669310688972	11.129804790019989	-0.7491354793310165	True
27	bert-base-uncased	28	10.380669310688972	11.151828818023205	-0.7711595073342323	True
28	bert-base-uncased	29	13.194196302443743	14.171766754239798	-0.9775704517960548	True
29	bert-base-uncased	30	13.194196302443743	14.98291440308094	-1.7887181006371975	True
30	bert-base-uncased	31	13.94969517737627	14.740405544638634	-0.7907103672623634	True
31	bert-base-uncased	32	13.94969517737627	15.333670288324356	-1.3839751109480858	True
32	bert-base-uncased	33	12.436203992615143	14.025115801642338	-1.588911809027195	True
33	bert-base-uncased	34	12.436203992615143	14.229649427036446	-1.7934454344213027	True
34	bert-base-uncased	35	12.912666898220778	14.100239217281342	-1.187572319060564	True
35	bert-base-uncased	36	12.912666898220778	14.420183472335339	-1.507516574114561	True
36	bert-base-uncased	37	12.417522532865405	13.51063647866249	-1.0931139457970858	True
37	bert-base-uncased	38	12.417522532865405	13.932841345667839	-1.515318812802434	True
38	bert-base-uncased	39	12.335934448987246	13.272445652633905	-0.9365112036466599	True
39	bert-base-uncased	40	12.335934448987246	13.632443528622389	-1.2965090796351433	True
40	bert-base-uncased	41	12.959300979971886	13.261438805609941	-0.3021378256380558	True
41	bert-base-uncased	42	12.959300979971886	13.620900318026543	-0.661599338054657	True
42	bert-base-uncased	43	12.457026369869709	12.859388206154108	-0.40236183628439903	True
43	bert-base-uncased	44	12.457026369869709	13.545269630849361	-1.0882432609796524	True
44	bert-base-uncased	45	13.088755939155817	13.842127699404955	-0.7533717602491379	True
45	bert-base-uncased	46	13.088755939155817	13.854793339967728	-0.7660374008119106	True
46	bert-base-uncased	47	11.668405767530203	12.506507181872925	-0.8381014143427219	True
47	bert-base-uncased	48	11.668405767530203	12.804313763976097	-1.1359079964458942	True
48	bert-base-uncased	49	12.45498700067401	12.831338379532099	-0.37635137885808945	True
49	bert-base-uncased	50	12.45498700067401	13.30004295706749	-0.8450559563934803	True
50	bert-base-uncased	51	12.141075782477854	12.973005712032318	-0.8319299295544642	True
51	bert-base-uncased	52	12.141075782477854	13.167015075683594	-1.0259392932057398	True
52	bert-base-uncased	53	11.994763981550932	12.718807995319366	-0.7240440137684345	True
53	bert-base-uncased	54	11.994763981550932	13.136761587113142	-1.14199760556221	True
54	bert-base-uncased	55	12.531836323440075	12.739990588277578	-0.20815426483750343	True
55	bert-base-uncased	56	12.531836323440075	12.990842215716839	-0.4590058922767639	True
56	bert-base-uncased	57	13.117431849241257	12.995358265936375	0.12207358330488205	False
57	bert-base-uncased	58	13.117431849241257	13.070570796728134	0.04686105251312256	False
58	bert-base-uncased	59	13.066076502203941	13.897891744971275	-0.831815242767334	True
59	bert-base-uncased	60	13.066076502203941	14.014280125498772	-0.9482036232948303	True
60	bert-base-uncased	61	10.869059825936953	11.513942594329517	-0.6448827683925646	True
61	bert-base-uncased	62	10.869059825936953	11.93450259665648	-1.0654427707195282	True
62	bert-base-uncased	63	12.256642431020737	13.00921294093132	-0.7525705099105835	True
63	bert-base-uncased	64	12.256642431020737	13.133059494197369	-0.8764170631766319	True
