	model	pairid	expected	unexpected	diff	acc
0	bert-base-uncased	1	6.273311499506235	7.024026654660702	-0.7507151551544666	True
1	bert-base-uncased	2	6.758832987397909	7.462397050112486	-0.7035640627145767	True
2	bert-base-uncased	3	7.190020814538002	7.438605450093746	-0.24858463555574417	True
3	bert-base-uncased	4	6.671072915196419	7.796237990260124	-1.1251650750637054	True
4	bert-base-uncased	5	7.8464788272976875	8.432850830256939	-0.5863720029592514	True
5	bert-base-uncased	6	7.244685073196888	7.209437403082847	0.03524767011404073	False
6	bert-base-uncased	7	10.067633420228958	11.569974943995476	-1.5023415237665176	True
7	bert-base-uncased	8	6.761252458207309	8.03676363825798	-1.275511180050671	True
8	bert-base-uncased	9	7.483509428799152	8.728806171566248	-1.2452967427670956	True
9	bert-base-uncased	10	7.884519834071398	9.041391855105758	-1.15687202103436	True
10	bert-base-uncased	11	7.350119866430759	8.911282051354647	-1.5611621849238873	True
11	bert-base-uncased	12	7.988234158605337	9.172918636351824	-1.1846844777464867	True
12	bert-base-uncased	13	6.335139041393996	6.932350784540176	-0.5972117431461808	True
13	bert-base-uncased	14	8.99435993283987	10.391268536448479	-1.3969086036086082	True
14	bert-base-uncased	15	6.865220595151186	7.650489808991551	-0.7852692138403654	True
15	bert-base-uncased	16	6.736611653119326	7.392226081341505	-0.6556144282221794	True
16	bert-base-uncased	17	7.3901489190757275	8.032068122178316	-0.6419192031025887	True
17	bert-base-uncased	18	7.055657844990492	8.349905025213957	-1.294247180223465	True
18	bert-base-uncased	19	7.4667411260306835	8.233184706419706	-0.7664435803890228	True
19	bert-base-uncased	20	7.062942336499691	7.816846118867398	-0.7539037823677068	True
20	bert-base-uncased	21	10.904897272586823	11.819090858101845	-0.9141935855150223	True
21	bert-base-uncased	22	6.338816178962588	9.216493263840675	-2.877677084878087	True
22	bert-base-uncased	23	6.688567414879799	9.300606459379196	-2.6120390444993973	True
23	bert-base-uncased	24	7.0159254521131516	9.381330378353596	-2.365404926240444	True
24	bert-base-uncased	25	6.699969355016947	9.508144468069077	-2.8081751130521297	True
25	bert-base-uncased	26	7.599277764558792	9.362642005085945	-1.763364240527153	True
26	bert-base-uncased	27	6.276595088839531	7.819565867632628	-1.542970778793097	True
27	bert-base-uncased	28	11.707504898309708	12.933508038520813	-1.2260031402111053	True
28	bert-base-uncased	29	6.292689256370068	7.279257446527481	-0.9865681901574135	True
29	bert-base-uncased	30	6.769216056913137	7.76336183398962	-0.9941457770764828	True
30	bert-base-uncased	31	7.328513279557228	7.573366120457649	-0.24485284090042114	True
31	bert-base-uncased	32	7.3093134090304375	8.167099818587303	-0.8577864095568657	True
32	bert-base-uncased	33	7.842185460031033	8.543317832052708	-0.7011323720216751	True
33	bert-base-uncased	34	7.05023470595479	7.155640660971403	-0.10540595501661265	True
34	bert-base-uncased	35	9.966334573924541	12.195181623101234	-2.228847049176693	True
35	bert-base-uncased	36	6.94287693221122	8.379957027733326	-1.4370800955221057	True
36	bert-base-uncased	37	7.6706553269177675	9.046715144068003	-1.3760598171502352	True
37	bert-base-uncased	38	7.885245103389025	9.06906614638865	-1.1838210429996252	True
38	bert-base-uncased	39	7.369897844269872	8.96734862215817	-1.597450777888298	True
39	bert-base-uncased	40	8.212517254054546	9.480743573978543	-1.268226319923997	True
40	bert-base-uncased	41	6.648079738020897	7.506472158432007	-0.8583924204111097	True
41	bert-base-uncased	42	9.421756498515606	10.82840994745493	-1.4066534489393234	True
42	bert-base-uncased	43	6.899168966338039	8.106694631278515	-1.2075256649404755	True
43	bert-base-uncased	44	6.572237493470311	7.606467023491859	-1.0342295300215483	True
44	bert-base-uncased	45	7.336783654987812	8.049609396606684	-0.7128257416188717	True
45	bert-base-uncased	46	7.331790965050459	8.671756282448769	-1.3399653173983097	True
46	bert-base-uncased	47	7.385440852493048	8.405184719711542	-1.0197438672184944	True
47	bert-base-uncased	48	6.894058481603861	7.937756701558828	-1.0436982199549671	True
48	bert-base-uncased	49	11.308780677616596	12.106180027127266	-0.7973993495106697	True
49	bert-base-uncased	50	5.8868278451263905	8.120751667767763	-2.2339238226413727	True
50	bert-base-uncased	51	6.456890495494008	8.577242225408554	-2.120351729914546	True
51	bert-base-uncased	52	6.534539993852377	7.876922845840454	-1.3423828519880772	True
52	bert-base-uncased	53	6.433545291423798	8.283389642834663	-1.8498443514108658	True
53	bert-base-uncased	54	7.071642955765128	8.437105000019073	-1.3654620442539454	True
54	bert-base-uncased	55	5.92567076086998	7.201827532798052	-1.276156771928072	True
55	bert-base-uncased	56	10.87263235449791	11.995004922151566	-1.122372567653656	True
56	bert-base-uncased	57	6.589665729552507	7.627435527741909	-1.0377697981894016	True
57	bert-base-uncased	58	6.965652320533991	8.022394619882107	-1.056742299348116	True
58	bert-base-uncased	59	7.606942787766457	8.244671136140823	-0.6377283483743668	True
59	bert-base-uncased	60	7.535847395658493	8.631246715784073	-1.0953993201255798	True
60	bert-base-uncased	61	8.129128396511078	9.027362421154976	-0.898234024643898	True
61	bert-base-uncased	62	6.8278782844543455	7.4507747493684295	-0.622896464914084	True
62	bert-base-uncased	63	10.600065261125565	12.678637981414795	-2.0785727202892303	True
63	bert-base-uncased	64	7.369478909298778	8.860030610114336	-1.4905517008155584	True
64	bert-base-uncased	65	8.00556019321084	9.533716360107064	-1.528156166896224	True
65	bert-base-uncased	66	8.171065965667367	9.488244846463203	-1.3171788807958364	True
66	bert-base-uncased	67	7.85053538158536	9.678127761930227	-1.8275923803448677	True
67	bert-base-uncased	68	8.390729451552033	9.917628530412912	-1.526899078860879	True
68	bert-base-uncased	69	6.819133303314447	7.520723947882653	-0.7015906445682054	True
69	bert-base-uncased	70	10.036357920616865	11.232659474015236	-1.1963015533983707	True
70	bert-base-uncased	71	7.126100827008486	8.114164669066668	-0.9880638420581818	True
71	bert-base-uncased	72	6.7462047236040235	7.653837107121944	-0.907632383517921	True
72	bert-base-uncased	73	7.784998647868633	8.372737787663937	-0.5877391397953033	True
73	bert-base-uncased	74	7.742676388472319	9.044279791414738	-1.301603402942419	True
74	bert-base-uncased	75	7.728937080129981	8.67777418345213	-0.9488371033221483	True
75	bert-base-uncased	76	7.1460810348391535	8.086862872540951	-0.940781837701798	True
76	bert-base-uncased	77	11.650008328258991	12.408567935228348	-0.7585596069693565	True
77	bert-base-uncased	78	6.245570169761777	8.394830085337162	-2.149259915575385	True
78	bert-base-uncased	79	6.675916433334351	8.910355910658836	-2.234439477324486	True
79	bert-base-uncased	80	7.143931556493044	8.705322481691837	-1.5613909251987934	True
80	bert-base-uncased	81	7.089777313172817	8.870428465306759	-1.7806511521339417	True
81	bert-base-uncased	82	7.61776708252728	9.202070727944374	-1.5843036454170942	True
82	bert-base-uncased	83	6.163239177316427	7.214604873210192	-1.0513656958937645	True
83	bert-base-uncased	84	10.712465062737465	12.331665739417076	-1.6192006766796112	True
84	bert-base-uncased	85	7.114286080002785	7.762620761990547	-0.6483346819877625	True
85	bert-base-uncased	86	7.470857985317707	8.166835352778435	-0.6959773674607277	True
86	bert-base-uncased	87	7.9820602387189865	8.266681246459484	-0.2846210077404976	True
87	bert-base-uncased	88	7.852638266980648	8.635974794626236	-0.7833365276455879	True
88	bert-base-uncased	89	8.486783057451248	9.149295426905155	-0.662512369453907	True
89	bert-base-uncased	90	8.064663995057344	7.812216284126043	0.25244771093130147	False
90	bert-base-uncased	91	11.059396333992481	12.324007242918015	-1.2646109089255333	True
