	model	pairid	expected	unexpected	diff	acc
0	google-bert/bert-base-multilingual-cased	1	8.969129885946002	8.608518520991007	0.3606113649549947	False
1	google-bert/bert-base-multilingual-cased	2	10.39905115536281	9.657785756247383	0.7412653991154272	False
2	google-bert/bert-base-multilingual-cased	3	9.264153906277247	9.322196091924395	-0.058042185647147804	True
3	google-bert/bert-base-multilingual-cased	4	10.092357590794563	10.370935797691345	-0.2785782068967819	True
4	google-bert/bert-base-multilingual-cased	5	9.321543529629707	9.340546235442162	-0.019002705812454224	True
5	google-bert/bert-base-multilingual-cased	6	9.02967880666256	9.44362485408783	-0.4139460474252701	True
6	google-bert/bert-base-multilingual-cased	7	9.07917407900095	9.593544363975525	-0.514370284974575	True
7	google-bert/bert-base-multilingual-cased	8	9.06797160421099	8.76502457686833	0.3029470273426611	False
8	google-bert/bert-base-multilingual-cased	9	9.786906480789185	9.51502495720273	0.2718815235864547	False
9	google-bert/bert-base-multilingual-cased	10	9.443098613194056	9.221351078578405	0.2217475346156519	False
10	google-bert/bert-base-multilingual-cased	11	9.828567996621132	9.990010857582092	-0.1614428609609604	True
11	google-bert/bert-base-multilingual-cased	12	9.326601088047028	9.137337788939476	0.18926329910755157	False
12	google-bert/bert-base-multilingual-cased	13	9.074355259537697	9.17438842356205	-0.10003316402435303	True
13	google-bert/bert-base-multilingual-cased	14	8.791314989328384	9.374806255102158	-0.5834912657737732	True
14	google-bert/bert-base-multilingual-cased	15	8.932569912501744	8.952941599346342	-0.020371686844598003	True
15	google-bert/bert-base-multilingual-cased	16	10.05460776601519	9.543034303755988	0.5115734622592019	False
16	google-bert/bert-base-multilingual-cased	17	9.01184162071773	9.113454750605992	-0.10161312988826232	True
17	google-bert/bert-base-multilingual-cased	18	9.355422288179398	9.668727219104767	-0.31330493092536926	True
18	google-bert/bert-base-multilingual-cased	19	8.926555454730988	9.128628268837929	-0.20207281410694122	True
19	google-bert/bert-base-multilingual-cased	20	9.002276718616486	9.16751417517662	-0.1652374565601349	True
20	google-bert/bert-base-multilingual-cased	21	8.920974165201187	9.01746779680252	-0.09649363160133362	True
21	google-bert/bert-base-multilingual-cased	22	8.442207898412432	7.829104741414388	0.6131031569980445	False
22	google-bert/bert-base-multilingual-cased	23	8.511175240789141	8.286525541827793	0.22464969896134868	False
23	google-bert/bert-base-multilingual-cased	24	8.537882685661316	8.516985143933978	0.020897541727338265	False
24	google-bert/bert-base-multilingual-cased	25	9.545331358909607	9.589578591287136	-0.044247232377529144	True
25	google-bert/bert-base-multilingual-cased	26	8.779003143310547	8.774946615099907	0.004056528210639954	False
26	google-bert/bert-base-multilingual-cased	27	8.798526614904404	8.935078963637352	-0.1365523487329483	True
27	google-bert/bert-base-multilingual-cased	28	8.522724688053131	8.661631926894188	-0.13890723884105682	True
28	google-bert/bert-base-multilingual-cased	29	9.56301988874163	8.968136492229643	0.5948833965119871	False
29	google-bert/bert-base-multilingual-cased	30	9.821097203663417	9.622563169116065	0.19853403454735208	False
30	google-bert/bert-base-multilingual-cased	31	9.57154382978167	9.568835769380842	0.0027080604008276055	False
31	google-bert/bert-base-multilingual-cased	32	10.442142069339752	10.65440845489502	-0.21226638555526733	True
32	google-bert/bert-base-multilingual-cased	33	9.654638111591339	9.96738201379776	-0.3127439022064209	True
33	google-bert/bert-base-multilingual-cased	34	9.421194165945053	9.91557252407074	-0.49437835812568665	True
34	google-bert/bert-base-multilingual-cased	35	9.378071784973145	10.112744987010956	-0.7346732020378113	True
35	google-bert/bert-base-multilingual-cased	36	8.89274367264339	8.806882739067078	0.08586093357631164	False
36	google-bert/bert-base-multilingual-cased	37	10.328776053019933	9.52231714839027	0.8064589046296629	False
37	google-bert/bert-base-multilingual-cased	38	9.572631359100342	9.419185417039055	0.15344594206128725	False
38	google-bert/bert-base-multilingual-cased	39	9.645597636699677	9.778359517455101	-0.1327618807554245	True
39	google-bert/bert-base-multilingual-cased	40	8.808824107050896	8.660729005932808	0.14809510111808777	False
40	google-bert/bert-base-multilingual-cased	41	8.618866056203842	8.69817042350769	-0.07930436730384827	True
41	google-bert/bert-base-multilingual-cased	42	8.70630593597889	9.1002716422081	-0.3939657062292099	True
42	google-bert/bert-base-multilingual-cased	43	7.418245494365692	7.203523933887482	0.21472156047821045	False
43	google-bert/bert-base-multilingual-cased	44	9.008736729621887	7.8637568702300396	1.1449798593918477	False
44	google-bert/bert-base-multilingual-cased	45	8.334424138069153	7.87725767493248	0.457166463136673	False
45	google-bert/bert-base-multilingual-cased	46	8.828861369027031	9.004705005221897	-0.1758436361948661	True
46	google-bert/bert-base-multilingual-cased	47	7.763296842575073	7.89407385720147	-0.13077701462639713	True
47	google-bert/bert-base-multilingual-cased	48	7.461916923522949	7.689115126927693	-0.22719820340474417	True
48	google-bert/bert-base-multilingual-cased	49	7.801690843370226	8.41551759507921	-0.6138267517089844	True
49	google-bert/bert-base-multilingual-cased	50	8.994395426341466	8.464082456770397	0.5303129695710691	False
50	google-bert/bert-base-multilingual-cased	51	9.943464211055211	9.34004623549325	0.6034179755619604	False
51	google-bert/bert-base-multilingual-cased	52	9.098441115447454	9.078139611652919	0.02030150379453488	False
52	google-bert/bert-base-multilingual-cased	53	9.855479300022125	9.763828299939632	0.09165100008249283	False
53	google-bert/bert-base-multilingual-cased	54	9.705164730548859	9.310864463448524	0.39430026710033417	False
54	google-bert/bert-base-multilingual-cased	55	9.571480184793472	9.407112419605255	0.16436776518821716	False
55	google-bert/bert-base-multilingual-cased	56	9.266711324453354	9.362477213144302	-0.09576588869094849	True
56	google-bert/bert-base-multilingual-cased	57	8.844157900129046	8.397071988809676	0.4470859113193697	False
57	google-bert/bert-base-multilingual-cased	58	9.829838071550641	9.852537268684022	-0.022699197133380977	True
58	google-bert/bert-base-multilingual-cased	59	9.116483279636928	9.387471982410975	-0.27098870277404785	True
59	google-bert/bert-base-multilingual-cased	60	9.597641468048096	9.535751357674599	0.06189011037349701	False
60	google-bert/bert-base-multilingual-cased	61	9.162111818790436	9.103379860520363	0.05873195827007294	False
61	google-bert/bert-base-multilingual-cased	62	8.880422115325928	9.12945955991745	-0.24903744459152222	True
62	google-bert/bert-base-multilingual-cased	63	9.092026233673096	9.084150820970535	0.007875412702560425	False
63	google-bert/bert-base-multilingual-cased	64	9.098952446665082	8.695087347711835	0.40386509895324707	False
64	google-bert/bert-base-multilingual-cased	65	9.416965518678937	9.374172437758673	0.042793080920263904	False
65	google-bert/bert-base-multilingual-cased	66	9.338520118168422	9.49699672630855	-0.15847660814012876	True
66	google-bert/bert-base-multilingual-cased	67	9.640993759036064	10.036744505167007	-0.3957507461309433	True
67	google-bert/bert-base-multilingual-cased	68	9.144058912992477	9.372563168406487	-0.2285042554140091	True
68	google-bert/bert-base-multilingual-cased	69	9.149904161691666	9.726355090737343	-0.5764509290456772	True
69	google-bert/bert-base-multilingual-cased	70	8.750319480895996	9.15591475367546	-0.4055952727794647	True
70	google-bert/bert-base-multilingual-cased	71	7.60098534822464	7.270062566513107	0.330922781711533	False
71	google-bert/bert-base-multilingual-cased	72	8.477139856134142	7.805128528958275	0.6720113271758672	False
72	google-bert/bert-base-multilingual-cased	73	7.131339664970126	7.547004682677133	-0.41566501770700715	True
73	google-bert/bert-base-multilingual-cased	74	8.104409728199244	8.20034147053957	-0.09593174234032631	True
74	google-bert/bert-base-multilingual-cased	75	8.331012651324272	8.12657406181097	0.20443858951330185	False
75	google-bert/bert-base-multilingual-cased	76	7.938890025019646	8.05153600871563	-0.11264598369598389	True
76	google-bert/bert-base-multilingual-cased	77	7.66782420873642	7.723434031009674	-0.055609822273254395	True
77	google-bert/bert-base-multilingual-cased	78	7.13521061199052	6.888529375195503	0.24668123679501708	False
78	google-bert/bert-base-multilingual-cased	79	7.647651093346732	7.312481888702938	0.33516920464379396	False
79	google-bert/bert-base-multilingual-cased	80	7.178101605602673	7.278155356645584	-0.10005375104291137	True
80	google-bert/bert-base-multilingual-cased	81	7.783460656180978	8.009694889187813	-0.22623423300683498	True
81	google-bert/bert-base-multilingual-cased	82	8.072625782340765	7.855574034154415	0.21705174818634987	False
82	google-bert/bert-base-multilingual-cased	83	7.419294197112322	7.5825274512171745	-0.16323325410485268	True
83	google-bert/bert-base-multilingual-cased	84	7.403720557689667	7.428124062716961	-0.02440350502729416	True
84	google-bert/bert-base-multilingual-cased	85	7.192728515182223	6.63212773771513	0.5606007774670925	False
85	google-bert/bert-base-multilingual-cased	86	8.114764209304537	7.134001152856009	0.9807630564485281	False
86	google-bert/bert-base-multilingual-cased	87	6.723100660102708	6.836899374212537	-0.11379871410982911	True
87	google-bert/bert-base-multilingual-cased	88	7.685600528493524	7.5880605429410934	0.09753998555243015	False
88	google-bert/bert-base-multilingual-cased	89	7.844336051493883	7.485823780298233	0.3585122711956501	False
89	google-bert/bert-base-multilingual-cased	90	7.467839233577251	7.5619519501924515	-0.09411271661520004	True
90	google-bert/bert-base-multilingual-cased	91	7.719974856823683	7.57233239710331	0.14764245972037315	False
91	google-bert/bert-base-multilingual-cased	92	6.370311660426004	5.980994110306104	0.3893175501199	False
92	google-bert/bert-base-multilingual-cased	93	6.171719380787441	6.328357120354971	-0.1566377395675298	True
93	google-bert/bert-base-multilingual-cased	94	5.671152540615627	6.345543414354324	-0.6743908737386972	True
94	google-bert/bert-base-multilingual-cased	95	7.7612016797065735	7.5955797135829926	0.16562196612358093	False
95	google-bert/bert-base-multilingual-cased	96	8.043118327856064	7.604839570820332	0.43827875703573227	False
96	google-bert/bert-base-multilingual-cased	97	7.86209611594677	7.728942707180977	0.13315340876579285	False
97	google-bert/bert-base-multilingual-cased	98	7.629457958042622	7.503751561045647	0.12570639699697495	False
98	google-bert/bert-base-multilingual-cased	99	7.948590295655387	7.019600450992584	0.9289898446628024	False
99	google-bert/bert-base-multilingual-cased	100	8.306782237121038	7.710681018375214	0.5961012187458232	False
100	google-bert/bert-base-multilingual-cased	101	7.4381720295974185	7.6558137493474145	-0.21764171974999602	True
101	google-bert/bert-base-multilingual-cased	102	8.607941411435604	8.445660278201103	0.16228113323450089	False
102	google-bert/bert-base-multilingual-cased	103	8.692200183868408	8.706172876060009	-0.0139726921916008	True
103	google-bert/bert-base-multilingual-cased	104	8.148521985858679	8.052720293402672	0.095801692456007	False
104	google-bert/bert-base-multilingual-cased	105	8.091966392472386	8.160015866160393	-0.0680494736880064	True
105	google-bert/bert-base-multilingual-cased	106	7.492234191724232	7.324757600114459	0.16747659160977246	False
106	google-bert/bert-base-multilingual-cased	107	8.455576751913343	7.601486680053529	0.8540900718598143	False
107	google-bert/bert-base-multilingual-cased	108	7.805486461945942	7.656927185399192	0.1485592765467505	False
108	google-bert/bert-base-multilingual-cased	109	7.7527343556284904	8.056143835186958	-0.30340947955846786	True
109	google-bert/bert-base-multilingual-cased	110	7.661220848560333	7.45745849609375	0.20376235246658325	False
110	google-bert/bert-base-multilingual-cased	111	7.131045885384083	7.284330397844315	-0.15328451246023178	True
111	google-bert/bert-base-multilingual-cased	112	7.250323556363583	7.394457206130028	-0.14413364976644516	True
112	google-bert/bert-base-multilingual-cased	113	6.040287405252457	5.774801851560672	0.26548555369178484	False
113	google-bert/bert-base-multilingual-cased	114	6.578446567058563	6.0589773034056025	0.5194692636529608	False
114	google-bert/bert-base-multilingual-cased	115	6.185870859771967	6.3092315793037415	-0.12336071953177452	True
115	google-bert/bert-base-multilingual-cased	116	7.437533931599723	7.348552266756694	0.08898166484302905	False
116	google-bert/bert-base-multilingual-cased	117	7.184578518072764	7.082217415173848	0.1023611028989162	False
117	google-bert/bert-base-multilingual-cased	118	6.375399258401659	6.540009061495463	-0.16460980309380435	True
118	google-bert/bert-base-multilingual-cased	119	6.633082350095113	6.730006814002991	-0.0969244639078779	True
119	google-bert/bert-base-multilingual-cased	120	7.070812433958054	6.403299832627887	0.6675126013301664	False
120	google-bert/bert-base-multilingual-cased	121	7.71143240588052	7.069245383853004	0.6421870220275157	False
121	google-bert/bert-base-multilingual-cased	122	6.906949298722403	7.294253604752677	-0.38730430603027344	True
122	google-bert/bert-base-multilingual-cased	123	8.330677226185799	8.109926700592041	0.22075052559375763	False
123	google-bert/bert-base-multilingual-cased	124	8.710804849863052	8.085798643529415	0.6250062063336372	False
124	google-bert/bert-base-multilingual-cased	125	8.50886145234108	8.055109232664108	0.45375221967697144	False
125	google-bert/bert-base-multilingual-cased	126	8.119593024253845	8.009448491036892	0.11014453321695328	False
126	google-bert/bert-base-multilingual-cased	127	6.632406843560083	6.32069841736839	0.3117084261916929	False
127	google-bert/bert-base-multilingual-cased	128	7.970875561237335	7.623420170375279	0.34745539086205657	False
128	google-bert/bert-base-multilingual-cased	129	7.111628072602408	7.769726072038923	-0.6580979994365146	True
129	google-bert/bert-base-multilingual-cased	130	8.203724421560764	7.957423474639654	0.24630094692111015	False
130	google-bert/bert-base-multilingual-cased	131	8.142632436007261	7.774107940495014	0.3685244955122471	False
131	google-bert/bert-base-multilingual-cased	132	7.696037605404854	7.676040060818195	0.019997544586658478	False
132	google-bert/bert-base-multilingual-cased	133	8.264473043382168	7.756673585623503	0.5077994577586651	False
133	google-bert/bert-base-multilingual-cased	134	6.880826422146389	6.767953276634216	0.11287314551217253	False
134	google-bert/bert-base-multilingual-cased	135	7.236133234841483	6.804151327837082	0.43198190700440087	False
135	google-bert/bert-base-multilingual-cased	136	7.150496287005288	7.577001005411148	-0.4265047184058597	True
136	google-bert/bert-base-multilingual-cased	137	8.29769068211317	8.395487859845161	-0.09779717773199081	True
137	google-bert/bert-base-multilingual-cased	138	8.464443281292915	7.983402796089649	0.48104048520326614	False
138	google-bert/bert-base-multilingual-cased	139	8.11324529349804	8.107446372509003	0.00579892098903656	False
139	google-bert/bert-base-multilingual-cased	140	8.097267292439938	8.192304708063602	-0.09503741562366486	True
140	google-bert/bert-base-multilingual-cased	141	7.92675335918154	7.56477029692559	0.3619830622559501	False
141	google-bert/bert-base-multilingual-cased	142	8.631521832730089	7.974055042224271	0.6574667905058176	False
142	google-bert/bert-base-multilingual-cased	143	7.834285744598934	8.101402589253016	-0.26711684465408236	True
143	google-bert/bert-base-multilingual-cased	144	8.68080559372902	9.436620064079762	-0.7558144703507423	True
144	google-bert/bert-base-multilingual-cased	145	8.588976290076971	8.878951452672482	-0.2899751625955105	True
145	google-bert/bert-base-multilingual-cased	146	8.091548554599285	8.667628183960915	-0.5760796293616295	True
146	google-bert/bert-base-multilingual-cased	147	8.075248137116432	8.652481604367495	-0.5772334672510624	True
147	google-bert/bert-base-multilingual-cased	148	7.979625731706619	7.594871020033246	0.3847547116733736	False
148	google-bert/bert-base-multilingual-cased	149	8.062598428555898	7.779615492338226	0.2829829362176719	False
149	google-bert/bert-base-multilingual-cased	150	8.06760334117072	7.902980757611139	0.1646225835595816	False
150	google-bert/bert-base-multilingual-cased	151	8.676712363958359	9.284412033855915	-0.6076996698975563	True
151	google-bert/bert-base-multilingual-cased	152	8.61374955624342	8.904085777699947	-0.2903362214565277	True
152	google-bert/bert-base-multilingual-cased	153	8.060242526233196	8.547860659658909	-0.4876181334257126	True
153	google-bert/bert-base-multilingual-cased	154	7.7303511723876	8.433169350028038	-0.7028181776404381	True
154	google-bert/bert-base-multilingual-cased	155	7.752727393593107	7.2347053445520855	0.5180220490410212	False
155	google-bert/bert-base-multilingual-cased	156	7.933654773448195	7.145343282038257	0.7883114914099378	False
156	google-bert/bert-base-multilingual-cased	157	7.5151335660900385	7.494371033140591	0.020762532949447632	False
157	google-bert/bert-base-multilingual-cased	158	8.23400428891182	8.352212138473988	-0.11820784956216812	True
158	google-bert/bert-base-multilingual-cased	159	7.955823294818401	7.921877890825272	0.03394540399312973	False
159	google-bert/bert-base-multilingual-cased	160	7.64150695130229	7.813083171844482	-0.17157622054219246	True
160	google-bert/bert-base-multilingual-cased	161	7.760316055268049	7.8833076767623425	-0.12299162149429321	True
161	google-bert/bert-base-multilingual-cased	162	7.173684509737151	6.573664741856711	0.6000197678804398	False
162	google-bert/bert-base-multilingual-cased	163	6.753080770373344	6.467306691621031	0.2857740787523131	False
163	google-bert/bert-base-multilingual-cased	164	6.446518557412284	6.767201421516282	-0.3206828641039987	True
164	google-bert/bert-base-multilingual-cased	165	8.21113532781601	8.472309399396181	-0.2611740715801716	True
165	google-bert/bert-base-multilingual-cased	166	7.9320990685373545	8.150459254160523	-0.21836018562316895	True
166	google-bert/bert-base-multilingual-cased	167	7.844695633277297	8.046582881361246	-0.2018872480839491	True
167	google-bert/bert-base-multilingual-cased	168	7.594186346977949	7.731864377856255	-0.13767803087830544	True
168	google-bert/bert-base-multilingual-cased	169	8.615846531731743	7.761824072826476	0.8540224589052663	False
169	google-bert/bert-base-multilingual-cased	170	8.315802905176367	7.856857428238506	0.4589454769378616	False
170	google-bert/bert-base-multilingual-cased	171	8.22410271848951	8.361582636833191	-0.137479918343681	True
171	google-bert/bert-base-multilingual-cased	172	9.522701054811478	9.75036658346653	-0.22766552865505219	True
172	google-bert/bert-base-multilingual-cased	173	9.131026141345501	9.315582904964685	-0.1845567636191845	True
173	google-bert/bert-base-multilingual-cased	174	8.586376946419477	8.71493999287486	-0.1285630464553833	True
174	google-bert/bert-base-multilingual-cased	175	8.709761090576649	9.007838260382414	-0.29807716980576515	True
175	google-bert/bert-base-multilingual-cased	176	7.73625260591507	7.595264453973089	0.1409881519419809	False
176	google-bert/bert-base-multilingual-cased	177	8.274721554347447	7.69532689292516	0.5793946614222873	False
177	google-bert/bert-base-multilingual-cased	178	8.219906932541303	8.110073067247868	0.1098338652934352	False
178	google-bert/bert-base-multilingual-cased	179	8.090826351195574	8.632360365241766	-0.5415340140461922	True
179	google-bert/bert-base-multilingual-cased	180	7.8220592848956585	7.969630688428879	-0.1475714035332203	True
180	google-bert/bert-base-multilingual-cased	181	7.247270476073027	7.799783907830715	-0.5525134317576885	True
181	google-bert/bert-base-multilingual-cased	182	7.246588218957186	7.752999931573868	-0.506411712616682	True
182	google-bert/bert-base-multilingual-cased	183	6.999066622927785	6.84585384465754	0.1532127782702446	False
183	google-bert/bert-base-multilingual-cased	184	7.528891295194626	6.804989629114667	0.7239016660799589	False
184	google-bert/bert-base-multilingual-cased	185	7.322856584563851	7.119314452633262	0.20354213193058968	False
185	google-bert/bert-base-multilingual-cased	186	8.099676261345545	8.689589626259274	-0.5899133649137287	True
186	google-bert/bert-base-multilingual-cased	187	7.639009611474143	8.041400035222372	-0.402390423748229	True
187	google-bert/bert-base-multilingual-cased	188	6.900333808528052	7.459016313155492	-0.5586825046274395	True
188	google-bert/bert-base-multilingual-cased	189	7.078373938798904	7.804374476273854	-0.7260005374749499	True
189	google-bert/bert-base-multilingual-cased	190	7.707614353724888	7.0316646340347475	0.6759497196901405	False
190	google-bert/bert-base-multilingual-cased	191	8.00555441422122	7.2886286569493155	0.7169257572719037	False
191	google-bert/bert-base-multilingual-cased	192	7.65663354737418	7.733296734946115	-0.0766631875719348	True
192	google-bert/bert-base-multilingual-cased	193	8.997536681592464	8.764253005385399	0.23328367620706558	False
193	google-bert/bert-base-multilingual-cased	194	9.121763601899147	8.457598008215427	0.6641655936837196	False
194	google-bert/bert-base-multilingual-cased	195	8.775365233421326	8.2883654050529	0.48699982836842537	False
195	google-bert/bert-base-multilingual-cased	196	8.520763084292412	8.329344518482685	0.19141856580972672	False
196	google-bert/bert-base-multilingual-cased	197	6.991410110677991	6.695052767083759	0.2963573435942326	False
197	google-bert/bert-base-multilingual-cased	198	7.564794761793954	7.832112919007029	-0.26731815721307495	True
198	google-bert/bert-base-multilingual-cased	199	7.436206306729998	8.022618542824473	-0.5864122360944748	True
199	google-bert/bert-base-multilingual-cased	200	8.44595516845584	8.579148277640343	-0.13319310918450356	True
200	google-bert/bert-base-multilingual-cased	201	8.135138742625713	8.242807928472757	-0.10766918584704399	True
201	google-bert/bert-base-multilingual-cased	202	7.6308020409196615	8.085406117141247	-0.4546040762215853	True
202	google-bert/bert-base-multilingual-cased	203	7.734254390001297	7.977658547461033	-0.24340415745973587	True
203	google-bert/bert-base-multilingual-cased	204	7.715916173798697	7.408281224114554	0.30763494968414307	False
204	google-bert/bert-base-multilingual-cased	205	7.363576265318053	7.151850978533426	0.21172528678462665	False
205	google-bert/bert-base-multilingual-cased	206	7.825486732380731	8.046275062220436	-0.22078832983970553	True
206	google-bert/bert-base-multilingual-cased	207	8.993134811520576	9.387469716370106	-0.39433490484952927	True
207	google-bert/bert-base-multilingual-cased	208	8.574293751269579	8.694204904139042	-0.11991115286946297	True
208	google-bert/bert-base-multilingual-cased	209	8.38334883376956	8.75897415727377	-0.3756253235042095	True
209	google-bert/bert-base-multilingual-cased	210	8.122491210699081	8.362444743514061	-0.23995353281497955	True
210	google-bert/bert-base-multilingual-cased	211	8.427035467965263	7.925820225761051	0.5012152422042124	False
211	google-bert/bert-base-multilingual-cased	212	8.952709061758858	8.367754362878346	0.5849546988805123	False
212	google-bert/bert-base-multilingual-cased	213	8.543441772460938	8.703543101038251	-0.16010132857731385	True
213	google-bert/bert-base-multilingual-cased	214	9.781496956944466	8.70513790845871	1.076359048485756	False
214	google-bert/bert-base-multilingual-cased	215	9.83279164135456	8.244272723793983	1.5885189175605774	False
