	model	pairid	expected	unexpected	diff	acc
0	google-bert/bert-base-multilingual-cased	1	8.672759383916855	8.59890566766262	0.07385371625423431	False
1	google-bert/bert-base-multilingual-cased	2	8.815350323915482	8.936074912548065	-0.12072458863258362	True
2	google-bert/bert-base-multilingual-cased	3	8.941760614514351	8.99871250987053	-0.056951895356178284	True
3	google-bert/bert-base-multilingual-cased	4	8.184883922338486	8.724484398961067	-0.5396004766225815	True
4	google-bert/bert-base-multilingual-cased	5	7.780045611162981	8.496015559261044	-0.7159699480980635	True
5	google-bert/bert-base-multilingual-cased	6	8.643931776285172	8.36306277513504	0.2808690011501316	False
6	google-bert/bert-base-multilingual-cased	7	11.293648362159729	11.78469181060791	-0.49104344844818115	True
7	google-bert/bert-base-multilingual-cased	8	7.355832949280739	7.2602540254592896	0.09557892382144928	False
8	google-bert/bert-base-multilingual-cased	9	7.2527972757816315	7.527874790132046	-0.2750775143504143	True
9	google-bert/bert-base-multilingual-cased	10	7.9715886153280735	7.8133378475904465	0.15825076773762703	False
10	google-bert/bert-base-multilingual-cased	11	7.576680272817612	7.531053029000759	0.04562724381685257	False
11	google-bert/bert-base-multilingual-cased	12	6.831591703929007	6.97548549529165	-0.14389379136264324	True
12	google-bert/bert-base-multilingual-cased	13	7.1444242119789125	7.075034657120705	0.06938955485820753	False
13	google-bert/bert-base-multilingual-cased	14	9.59570424258709	10.176256746053696	-0.5805525034666061	True
14	google-bert/bert-base-multilingual-cased	15	7.767204836010933	8.024176005274057	-0.25697116926312447	True
15	google-bert/bert-base-multilingual-cased	16	7.358788572251797	8.062568292021751	-0.7037797197699547	True
16	google-bert/bert-base-multilingual-cased	17	7.68159607052803	8.48755494505167	-0.8059588745236397	True
17	google-bert/bert-base-multilingual-cased	18	7.228876303881407	8.084909215569496	-0.8560329116880894	True
18	google-bert/bert-base-multilingual-cased	19	6.332973484570781	7.772422617922227	-1.439449133351446	True
19	google-bert/bert-base-multilingual-cased	20	7.252953946590424	7.400650346279145	-0.14769639968872106	True
20	google-bert/bert-base-multilingual-cased	21	10.152990393340588	10.506624564528465	-0.35363417118787766	True
21	google-bert/bert-base-multilingual-cased	22	9.960319861769676	9.477408528327942	0.4829113334417343	False
22	google-bert/bert-base-multilingual-cased	23	9.955270454287529	9.640430480241776	0.3148399740457535	False
23	google-bert/bert-base-multilingual-cased	24	10.043507903814316	9.863155156373978	0.18035274744033813	False
24	google-bert/bert-base-multilingual-cased	25	9.510184839367867	9.979306310415268	-0.46912147104740143	True
25	google-bert/bert-base-multilingual-cased	26	8.623474004367987	9.075114993068079	-0.45164098870009184	True
26	google-bert/bert-base-multilingual-cased	27	8.428360611200333	8.307265150547028	0.12109546065330434	False
27	google-bert/bert-base-multilingual-cased	28	11.119453370571136	11.355846971273422	-0.23639360070228577	True
28	google-bert/bert-base-multilingual-cased	29	7.870995923876762	7.800839185714722	0.07015673816204071	False
29	google-bert/bert-base-multilingual-cased	30	8.300903268158436	8.243218705058098	0.05768456310033798	False
30	google-bert/bert-base-multilingual-cased	31	8.662067040801048	8.51223499327898	0.14983204752206802	False
31	google-bert/bert-base-multilingual-cased	32	7.7292836010456085	7.9430596977472305	-0.213776096701622	True
