	model	pairid	expected	unexpected	diff	acc
0	google-bert/bert-base-multilingual-cased	1	8.684973271829742	8.897123890263694	-0.21215061843395233	True
1	google-bert/bert-base-multilingual-cased	2	8.85421793695007	8.506303702081953	0.34791423486811723	False
2	google-bert/bert-base-multilingual-cased	3	8.438281583998885	8.12943649504866	0.3088450889502248	False
3	google-bert/bert-base-multilingual-cased	4	8.163927873330456	8.056586042046547	0.10734183128390917	False
4	google-bert/bert-base-multilingual-cased	5	7.943991224384971	7.69328774097893	0.2507034834060402	False
5	google-bert/bert-base-multilingual-cased	6	8.011547493437925	9.81149853269259	-1.7999510392546654	True
6	google-bert/bert-base-multilingual-cased	7	7.435385327786207	9.252295603354773	-1.8169102755685653	True
7	google-bert/bert-base-multilingual-cased	8	8.036473947444133	8.539123769849539	-0.5026498224054059	True
8	google-bert/bert-base-multilingual-cased	9	7.923567749293787	8.258647332500134	-0.3350795832063467	True
9	google-bert/bert-base-multilingual-cased	10	7.891423953098378	7.8676801063120365	0.023743846786341116	False
10	google-bert/bert-base-multilingual-cased	11	7.5161671824753284	7.715497683999794	-0.1993305015244653	True
11	google-bert/bert-base-multilingual-cased	12	7.104811751645887	7.049233048015999	0.05557870362988737	False
12	google-bert/bert-base-multilingual-cased	13	6.479717120838662	8.175020600358645	-1.6953034795199828	True
13	google-bert/bert-base-multilingual-cased	14	6.341288815640534	8.358280736332139	-2.0169919206916047	True
14	google-bert/bert-base-multilingual-cased	15	8.127306814471792	8.212507120017628	-0.08520030554583613	True
15	google-bert/bert-base-multilingual-cased	16	8.06736316606735	8.041708813414775	0.025654352652574985	False
16	google-bert/bert-base-multilingual-cased	17	7.811946142390037	7.419092325227601	0.39285381716243606	False
17	google-bert/bert-base-multilingual-cased	18	7.619446411678966	7.398155795377014	0.22129061630195235	False
18	google-bert/bert-base-multilingual-cased	19	7.379776288393057	7.170545043216811	0.20923124517624547	False
19	google-bert/bert-base-multilingual-cased	20	7.106982692280629	8.457952831522562	-1.3509701392419329	True
20	google-bert/bert-base-multilingual-cased	21	6.63333169518349	8.136364316567779	-1.5030326213842882	True
21	google-bert/bert-base-multilingual-cased	22	7.588608144294647	8.10275340222177	-0.5141452579271233	True
22	google-bert/bert-base-multilingual-cased	23	7.3652349192471736	7.675027215055057	-0.3097922958078838	True
23	google-bert/bert-base-multilingual-cased	24	7.233129936314763	7.074733688717797	0.1583962475969667	False
24	google-bert/bert-base-multilingual-cased	25	7.092624522745609	7.024237483739853	0.06838703900575638	False
25	google-bert/bert-base-multilingual-cased	26	6.7318237746755285	6.854997122453319	-0.1231733477777901	True
26	google-bert/bert-base-multilingual-cased	27	6.266424982912011	8.160250061088137	-1.8938250781761257	True
27	google-bert/bert-base-multilingual-cased	28	6.083510999050406	7.961662322282791	-1.8781513232323848	True
28	google-bert/bert-base-multilingual-cased	29	7.503453727944621	7.888578629453799	-0.3851249015091778	True
29	google-bert/bert-base-multilingual-cased	30	7.812913611664304	7.93801065441221	-0.1250970427479059	True
30	google-bert/bert-base-multilingual-cased	31	7.386547286595617	7.498387173816029	-0.11183988722041249	True
31	google-bert/bert-base-multilingual-cased	32	7.087753466130899	7.2623290764167905	-0.17457561028589108	True
32	google-bert/bert-base-multilingual-cased	33	6.673231328908717	6.9186274819981515	-0.24539615308943485	True
33	google-bert/bert-base-multilingual-cased	34	6.58064986068833	8.40169936278835	-1.8210495021000197	True
34	google-bert/bert-base-multilingual-cased	35	6.260784955540051	8.465546843673414	-2.204761888133363	True
35	google-bert/bert-base-multilingual-cased	36	7.929786516286965	8.196322974482817	-0.26653645819585137	True
36	google-bert/bert-base-multilingual-cased	37	7.527918781819088	8.014394634935472	-0.4864758531163842	True
37	google-bert/bert-base-multilingual-cased	38	7.668829111465519	7.691897578936603	-0.023068467471083487	True
38	google-bert/bert-base-multilingual-cased	39	7.500775542609127	7.630144002514759	-0.12936845990563128	True
39	google-bert/bert-base-multilingual-cased	40	7.437116588569349	6.973900736775249	0.4632158517941001	False
40	google-bert/bert-base-multilingual-cased	41	6.791994936026943	8.629245044973988	-1.8372501089470452	True
41	google-bert/bert-base-multilingual-cased	42	6.720526198778923	8.539157912135124	-1.8186317133562016	True
42	google-bert/bert-base-multilingual-cased	43	9.317865281232766	9.52440472160067	-0.20653944036790328	True
43	google-bert/bert-base-multilingual-cased	44	9.377703773123878	9.263881696122032	0.11382207700184566	False
44	google-bert/bert-base-multilingual-cased	45	8.879045554569789	8.81830985205514	0.06073570251464844	False
45	google-bert/bert-base-multilingual-cased	46	8.73303007228034	8.76004480464118	-0.027014732360839844	True
46	google-bert/bert-base-multilingual-cased	47	8.50250336031119	8.366249572071764	0.1362537882394257	False
47	google-bert/bert-base-multilingual-cased	48	8.032749764621258	9.44045210381349	-1.407702339192232	True
48	google-bert/bert-base-multilingual-cased	49	8.257434852421284	9.703323473532995	-1.4458886211117115	True
