	model	pairid	expected	unexpected	diff	acc
0	google-bert/bert-base-multilingual-cased	1	4.067749639174768	5.372044267975503	-1.3042946288007347	True
1	google-bert/bert-base-multilingual-cased	2	4.302534954777608	4.299803786445409	0.0027311683321986635	False
2	google-bert/bert-base-multilingual-cased	3	3.702389059133739	3.918482017237693	-0.21609295810395412	True
3	google-bert/bert-base-multilingual-cased	4	4.0021607948112345	4.595537600151839	-0.5933768053406041	True
4	google-bert/bert-base-multilingual-cased	5	3.97220055084853	4.940279261652557	-0.968078710804027	True
5	google-bert/bert-base-multilingual-cased	6	4.158077404235622	4.064831404392385	0.09324599984323712	False
6	google-bert/bert-base-multilingual-cased	7	3.7747095997578333	3.857037361666915	-0.08232776190908186	True
7	google-bert/bert-base-multilingual-cased	8	4.126001029319706	4.473484402078958	-0.34748337275925145	True
8	google-bert/bert-base-multilingual-cased	9	3.4509122269006354	4.468186747859276	-1.0172745209586407	True
9	google-bert/bert-base-multilingual-cased	10	3.767962388882768	3.766834313360353	0.0011280755224150063	False
10	google-bert/bert-base-multilingual-cased	11	3.20465040968598	3.3521605286458955	-0.14751011895991573	True
11	google-bert/bert-base-multilingual-cased	12	3.5472542259487367	4.067997469943727	-0.52074324399499	True
12	google-bert/bert-base-multilingual-cased	13	4.017657908987964	5.115513469580383	-1.0978555605924196	True
13	google-bert/bert-base-multilingual-cased	14	4.230314144864678	4.2803994471185085	-0.05008530225383012	True
14	google-bert/bert-base-multilingual-cased	15	3.6052664515695403	3.8669381876520457	-0.2616717360825054	True
15	google-bert/bert-base-multilingual-cased	16	4.307024944130154	4.883824064884157	-0.5767991207540035	True
16	google-bert/bert-base-multilingual-cased	17	3.907468711292105	4.779153367282733	-0.8716846559906282	True
17	google-bert/bert-base-multilingual-cased	18	3.967249036411799	3.9467229612082955	0.02052607520350369	False
18	google-bert/bert-base-multilingual-cased	19	3.48576281215286	3.643101338341477	-0.15733852618861732	True
19	google-bert/bert-base-multilingual-cased	20	4.072339448102173	4.480471097110283	-0.4081316490081104	True
20	google-bert/bert-base-multilingual-cased	21	3.9468494519546984	4.8600029956017226	-0.9131535436470242	True
21	google-bert/bert-base-multilingual-cased	22	4.2500408543939034	3.98771475853088	0.2623260958630236	False
22	google-bert/bert-base-multilingual-cased	23	3.6550388355916814	3.783862577063874	-0.12882374147219267	True
23	google-bert/bert-base-multilingual-cased	24	4.241341419695389	4.62627831491686	-0.3849368952214709	True
24	google-bert/bert-base-multilingual-cased	25	4.461068584871966	4.898668451545139	-0.43759986667317285	True
25	google-bert/bert-base-multilingual-cased	26	4.522677111018095	4.228873956438509	0.29380315457958606	False
26	google-bert/bert-base-multilingual-cased	27	3.9425098351424652	4.008258919386814	-0.06574908424434911	True
27	google-bert/bert-base-multilingual-cased	28	4.202622929854052	4.437327120453119	-0.234704190599067	True
28	google-bert/bert-base-multilingual-cased	29	3.7072054785953483	4.7729163537511505	-1.0657108751558022	True
29	google-bert/bert-base-multilingual-cased	30	3.882346430161436	3.8274905277621225	0.05485590239931337	False
30	google-bert/bert-base-multilingual-cased	31	3.3429709432391626	3.3658781930959476	-0.02290724985678505	True
31	google-bert/bert-base-multilingual-cased	32	3.8290188281264688	4.3214303290116645	-0.4924115008851957	True
32	google-bert/bert-base-multilingual-cased	33	3.784374777804173	4.58394624816165	-0.7995714703574772	True
33	google-bert/bert-base-multilingual-cased	34	3.7761356989365247	3.629816955509817	0.1463187434267077	False
34	google-bert/bert-base-multilingual-cased	35	3.3189796905609823	3.4209221240487837	-0.10194243348780141	True
35	google-bert/bert-base-multilingual-cased	36	3.9460039067836035	4.240907622146465	-0.29490371536286153	True
36	google-bert/bert-base-multilingual-cased	37	4.267693060339385	4.970979842845173	-0.7032867825057885	True
37	google-bert/bert-base-multilingual-cased	38	4.491678196825974	4.261728019475759	0.22995017735021417	False
38	google-bert/bert-base-multilingual-cased	39	3.779979897685171	4.017679110568549	-0.23769921288337814	True
39	google-bert/bert-base-multilingual-cased	40	4.165411310669567	4.570597795059993	-0.40518648439042604	True
40	google-bert/bert-base-multilingual-cased	41	5.260594123375735	6.353107112459838	-1.0925129890841037	True
41	google-bert/bert-base-multilingual-cased	42	5.7251813740114725	5.314314516061651	0.4108668579498218	False
42	google-bert/bert-base-multilingual-cased	43	5.2747809608866065	5.428647157957867	-0.15386619707126048	True
43	google-bert/bert-base-multilingual-cased	44	5.498339899327783	5.750431514123366	-0.2520916147955825	True
44	google-bert/bert-base-multilingual-cased	45	4.36856607001807	5.196720128612859	-0.8281540585947891	True
45	google-bert/bert-base-multilingual-cased	46	4.9809483507914205	4.406999620830729	0.5739487299606916	False
46	google-bert/bert-base-multilingual-cased	47	4.432502656110695	4.652606908675461	-0.22010425256476562	True
47	google-bert/bert-base-multilingual-cased	48	4.901177258363792	5.03757510618085	-0.136397847817058	True
48	google-bert/bert-base-multilingual-cased	49	4.7824502083073765	5.874364850843059	-1.0919146425356825	True
49	google-bert/bert-base-multilingual-cased	50	5.317781180387273	4.946915057155171	0.3708661232321022	False
50	google-bert/bert-base-multilingual-cased	51	4.915580754900085	4.933378582764861	-0.017797827864775684	True
51	google-bert/bert-base-multilingual-cased	52	5.483430200389454	5.690744872648446	-0.2073146722589927	True
52	google-bert/bert-base-multilingual-cased	53	5.700688221713617	6.633130211383104	-0.9324419896694875	True
53	google-bert/bert-base-multilingual-cased	54	6.338930063082704	5.845506131216617	0.49342393186608646	False
54	google-bert/bert-base-multilingual-cased	55	5.190499597628202	5.441576919540585	-0.2510773219123834	True
55	google-bert/bert-base-multilingual-cased	56	6.397918191516683	6.743614391734203	-0.3456962002175201	True
56	google-bert/bert-base-multilingual-cased	57	4.530438219330141	5.581239261442706	-1.0508010421125649	True
57	google-bert/bert-base-multilingual-cased	58	5.129213669292985	4.692987239387419	0.4362264299055658	False
58	google-bert/bert-base-multilingual-cased	59	4.823924245046718	5.008281760627315	-0.1843575155805972	True
59	google-bert/bert-base-multilingual-cased	60	4.945466006263381	5.226773939671971	-0.2813079334085904	True
60	google-bert/bert-base-multilingual-cased	61	4.658036527135188	5.646782325181578	-0.9887457980463896	True
61	google-bert/bert-base-multilingual-cased	62	5.179128353262231	4.640566157243613	0.538562196018618	False
62	google-bert/bert-base-multilingual-cased	63	4.642159164351012	4.756101375800513	-0.11394221144950034	True
63	google-bert/bert-base-multilingual-cased	64	5.124752441687243	5.374695432328042	-0.2499429906407986	True
64	google-bert/bert-base-multilingual-cased	65	5.159704030668807	5.505614250898361	-0.34591022022955453	True
65	google-bert/bert-base-multilingual-cased	66	5.709219475875476	4.996435165471796	0.7127843104036797	False
66	google-bert/bert-base-multilingual-cased	67	4.824543063994497	4.905232042295947	-0.08068897830144994	True
67	google-bert/bert-base-multilingual-cased	68	5.4308096049796974	5.327923831840357	0.10288577313934066	False
68	google-bert/bert-base-multilingual-cased	69	4.5028153407453955	5.488655240274966	-0.9858398995295703	True
69	google-bert/bert-base-multilingual-cased	70	5.038418156349854	4.478633389791606	0.5597847665582476	False
70	google-bert/bert-base-multilingual-cased	71	4.076752153175351	4.1461981017076015	-0.06944594853225095	True
71	google-bert/bert-base-multilingual-cased	72	5.0944760064372705	5.089610518399803	0.004865488037467891	False
72	google-bert/bert-base-multilingual-cased	73	4.977630578291913	5.557566027556147	-0.5799354492642346	True
73	google-bert/bert-base-multilingual-cased	74	5.5261620835711565	4.701460867321917	0.8247012162492391	False
74	google-bert/bert-base-multilingual-cased	75	4.629373988402741	4.523179896619348	0.10619409178339279	False
75	google-bert/bert-base-multilingual-cased	76	5.59623987068023	5.615349654995261	-0.019109784315030964	True
76	google-bert/bert-base-multilingual-cased	77	4.831261696626565	5.248370647696512	-0.41710895106994705	True
77	google-bert/bert-base-multilingual-cased	78	5.404368176568477	4.81971324654296	0.5846549300255166	False
78	google-bert/bert-base-multilingual-cased	79	4.7158883145034665	5.098752580427876	-0.38286426592440925	True
